sale_id,sale_date,customer_id,product_id,region,quantity,unit_price,discount,revenue,cost,profit,margin
SALE020075,2024-05-23,CUST07305,PROD006,North America,2,599.0,0.05,1685.95,1050.87,635.08,0.3767
SALE020076,2025-06-25,CUST07773,PROD008,Europe,2,179.0,0.0,399.48,247.58,151.9,0.3802
SALE020077,2024-07-14,CUST09706,PROD020,Europe,2,75.0,0.05,147.26,86.42,60.84,0.4131
SALE020078,2024-11-28,CUST02048,PROD020,North America,1,75.0,0.15,114.57,60.09,54.48,0.4755
SALE020079,2025-04-28,CUST00823,PROD005,Asia,1,199.0,0.0,195.09,116.26,78.83,0.4041
SALE020080,2024-09-01,CUST03780,PROD018,Oceania,1,399.0,0.0,368.49,250.61,117.88,0.3199
SALE020081,2024-10-24,CUST07285,PROD013,Oceania,10,89.0,0.1,809.19,409.33,399.86,0.4941
SALE020082,2024-12-22,CUST04365,PROD011,North America,5,129.0,0.05,766.39,554.56,211.83,0.2764
SALE020083,2025-10-22,CUST02075,PROD005,Asia,5,199.0,0.0,1141.71,723.03,418.68,0.3667
SALE020084,2025-11-10,CUST00684,PROD007,Asia,1,59.0,0.1,76.82,53.04,23.78,0.3096
SALE020085,2024-07-30,CUST01623,PROD011,South America,3,129.0,0.0,493.12,267.61,225.51,0.4573
SALE020086,2024-07-01,CUST08614,PROD004,Europe,5,79.0,0.0,549.42,380.25,169.17,0.3079
SALE020087,2024-10-22,CUST08203,PROD010,Asia,1,39.0,0.1,31.12,19.27,11.85,0.3808
SALE020088,2024-05-26,CUST08458,PROD003,South America,2,499.0,0.0,967.93,724.26,243.67,0.2517
SALE020089,2025-02-19,CUST05126,PROD002,Europe,2,149.0,0.15,498.03,283.81,214.22,0.4301
SALE020090,2025-01-25,CUST00192,PROD004,Europe,1,79.0,0.0,80.0,47.5,32.5,0.4062
SALE020091,2024-12-06,CUST06754,PROD016,Oceania,1,29.0,0.1,25.37,13.57,11.8,0.4651
SALE020092,2024-12-04,CUST05922,PROD011,Europe,5,129.0,0.0,659.95,405.17,254.78,0.3861
SALE020093,2025-09-19,CUST06342,PROD017,Oceania,10,99.0,0.05,968.92,705.51,263.41,0.2719
SALE020094,2024-04-19,CUST05986,PROD014,Asia,1,249.0,0.0,287.75,171.12,116.63,0.4053
SALE020095,2025-07-14,CUST02470,PROD001,Asia,5,49.0,0.0,256.01,173.7,82.31,0.3215
SALE020096,2025-02-28,CUST06252,PROD006,Europe,10,599.0,0.0,6816.7,4030.21,2786.49,0.4088
SALE020097,2025-08-02,CUST09521,PROD007,Oceania,2,59.0,0.0,126.9,64.03,62.87,0.4954
SALE020098,2025-02-23,CUST02587,PROD020,Asia,1,75.0,0.05,116.56,66.93,49.63,0.4258
SALE020099,2025-07-17,CUST02511,PROD012,Asia,2,449.0,0.05,1004.19,513.72,490.47,0.4884
SALE020100,2025-03-18,CUST01692,PROD010,Oceania,2,39.0,0.0,87.16,48.68,38.48,0.4415
SALE020101,2025-06-04,CUST06367,PROD019,Asia,2,25.0,0.1,40.13,24.45,15.68,0.3907
SALE020102,2024-10-29,CUST00867,PROD012,South America,1,449.0,0.0,398.98,277.51,121.47,0.3045
SALE020103,2025-10-15,CUST06008,PROD015,South America,1,699.0,0.05,1093.42,660.57,432.85,0.3959
SALE020104,2024-07-31,CUST07213,PROD011,North America,1,129.0,0.15,108.86,70.95,37.91,0.3482
SALE020105,2025-06-08,CUST02980,PROD009,South America,1,549.0,0.0,510.05,307.91,202.14,0.3963
SALE020106,2024-08-28,CUST04924,PROD016,South America,1,29.0,0.0,33.77,19.54,14.23,0.4214
SALE020107,2025-08-01,CUST02455,PROD008,North America,2,179.0,0.0,372.24,242.77,129.47,0.3478
SALE020108,2025-09-01,CUST06128,PROD019,Europe,5,25.0,0.15,111.93,88.3,23.63,0.2111
SALE020109,2024-05-15,CUST01818,PROD007,Asia,1,59.0,0.1,48.45,35.38,13.07,0.2698
SALE020110,2025-04-01,CUST05577,PROD017,Oceania,2,99.0,0.0,193.78,117.05,76.73,0.396
SALE020111,2025-01-20,CUST05685,PROD002,Asia,10,149.0,0.0,1496.05,1114.74,381.31,0.2549
SALE020112,2024-10-17,CUST06580,PROD011,Oceania,10,129.0,0.0,1316.96,764.29,552.67,0.4197
SALE020113,2024-07-22,CUST09025,PROD010,North America,1,39.0,0.05,37.96,26.7,11.26,0.2966
SALE020114,2025-03-24,CUST07055,PROD019,Europe,3,25.0,0.1,132.17,86.59,45.58,0.3449
SALE020115,2025-08-25,CUST02745,PROD008,Asia,1,179.0,0.05,188.9,114.88,74.02,0.3918
SALE020116,2024-09-12,CUST02117,PROD009,Asia,5,549.0,0.15,1830.84,1324.46,506.38,0.2766
SALE020117,2024-09-01,CUST04326,PROD002,North America,10,149.0,0.05,1860.78,1221.52,639.26,0.3435
SALE020118,2025-09-22,CUST06880,PROD002,Europe,2,149.0,0.05,391.54,293.42,98.12,0.2506
SALE020119,2025-07-06,CUST03935,PROD012,Asia,1,449.0,0.0,511.66,285.62,226.04,0.4418
SALE020120,2025-06-15,CUST02761,PROD003,North America,1,499.0,0.1,660.52,444.66,215.86,0.3268
SALE020121,2025-03-08,CUST06986,PROD007,North America,1,59.0,0.1,56.92,30.11,26.81,0.471
SALE020122,2024-03-14,CUST00277,PROD020,Asia,1,75.0,0.0,68.78,37.98,30.8,0.4478
SALE020123,2024-04-19,CUST08371,PROD006,Asia,2,599.0,0.0,1248.69,884.35,364.34,0.2918
SALE020124,2024-02-11,CUST08190,PROD019,South America,2,25.0,0.0,79.89,54.22,25.67,0.3213
SALE020125,2024-08-17,CUST00897,PROD009,Asia,1,549.0,0.2,457.1,253.64,203.46,0.4451
SALE020126,2024-01-25,CUST07517,PROD019,South America,3,25.0,0.15,79.14,52.77,26.37,0.3332
SALE020127,2024-12-10,CUST05496,PROD007,Asia,2,59.0,0.2,125.06,88.39,36.67,0.2932
SALE020128,2024-01-21,CUST07526,PROD016,Europe,1,29.0,0.05,35.19,24.16,11.03,0.3134
SALE020129,2025-12-28,CUST07649,PROD003,Asia,1,499.0,0.05,416.44,284.63,131.81,0.3165
SALE020130,2024-12-29,CUST03758,PROD014,Asia,1,249.0,0.0,240.1,149.43,90.67,0.3776
SALE020131,2024-01-10,CUST08161,PROD007,Asia,10,59.0,0.0,545.57,370.92,174.65,0.3201
SALE020132,2024-05-12,CUST07736,PROD017,Asia,1,99.0,0.05,96.78,64.52,32.26,0.3333
SALE020133,2024-05-17,CUST06987,PROD010,North America,2,39.0,0.05,66.55,47.78,18.77,0.282
SALE020134,2025-05-08,CUST02900,PROD009,Asia,3,549.0,0.05,1490.09,1067.08,423.01,0.2839
SALE020135,2025-07-16,CUST02224,PROD014,Europe,1,249.0,0.0,251.22,142.6,108.62,0.4324
SALE020136,2024-12-18,CUST02981,PROD011,North America,2,129.0,0.0,479.31,292.76,186.55,0.3892
SALE020137,2025-06-15,CUST03182,PROD012,Asia,1,449.0,0.1,357.95,219.51,138.44,0.3868
SALE020138,2024-03-09,CUST03660,PROD018,Europe,3,399.0,0.0,1313.06,793.56,519.5,0.3956
SALE020139,2024-08-17,CUST07677,PROD015,Asia,1,699.0,0.0,607.91,343.9,264.01,0.4343
SALE020140,2024-01-05,CUST07236,PROD002,North America,2,149.0,0.05,233.24,133.73,99.51,0.4266
SALE020141,2024-10-24,CUST03390,PROD020,Asia,2,75.0,0.0,175.5,125.34,50.16,0.2858
SALE020142,2024-01-27,CUST02483,PROD012,Europe,1,449.0,0.1,354.75,203.42,151.33,0.4266
SALE020143,2025-08-01,CUST07303,PROD002,South America,1,149.0,0.1,115.46,86.04,29.42,0.2548
SALE020144,2025-01-24,CUST00744,PROD008,Europe,2,179.0,0.0,475.67,279.79,195.88,0.4118
SALE020145,2025-07-04,CUST05664,PROD001,Europe,1,49.0,0.0,51.47,32.46,19.01,0.3693
SALE020146,2025-03-04,CUST02593,PROD012,North America,2,449.0,0.1,863.53,536.59,326.94,0.3786
SALE020147,2024-01-28,CUST05926,PROD013,Europe,5,89.0,0.1,694.98,433.44,261.54,0.3763
SALE020148,2024-09-15,CUST04593,PROD020,North America,1,75.0,0.0,83.63,62.59,21.04,0.2516
SALE020149,2024-01-09,CUST00704,PROD014,South America,1,249.0,0.0,307.69,199.11,108.58,0.3529
SALE020150,2024-02-27,CUST03190,PROD016,Asia,1,29.0,0.1,36.06,23.4,12.66,0.3511
SALE020151,2025-11-18,CUST05031,PROD017,Europe,3,99.0,0.0,333.23,196.59,136.64,0.41
SALE020152,2025-11-14,CUST07198,PROD010,South America,5,39.0,0.0,178.48,89.98,88.5,0.4959
SALE020153,2024-03-28,CUST09214,PROD008,Europe,1,179.0,0.05,171.23,118.48,52.75,0.3081
SALE020154,2024-10-23,CUST00774,PROD014,South America,3,249.0,0.1,679.81,397.93,281.88,0.4146
SALE020155,2024-07-30,CUST06994,PROD002,North America,3,149.0,0.0,434.44,239.07,195.37,0.4497
SALE020156,2024-11-09,CUST06560,PROD012,Europe,2,449.0,0.1,1052.22,549.56,502.66,0.4777
SALE020157,2025-03-21,CUST00064,PROD004,North America,3,79.0,0.05,258.01,129.79,128.22,0.497
SALE020158,2024-10-05,CUST03139,PROD004,North America,5,79.0,0.05,418.52,233.77,184.75,0.4414
SALE020159,2025-08-16,CUST01391,PROD018,Oceania,2,399.0,0.05,1054.64,564.1,490.54,0.4651
SALE020160,2024-02-13,CUST01839,PROD010,North America,10,39.0,0.1,379.74,192.56,187.18,0.4929
SALE020161,2025-03-02,CUST03313,PROD012,North America,1,449.0,0.05,509.82,274.44,235.38,0.4617
SALE020162,2025-06-03,CUST02333,PROD003,South America,1,499.0,0.0,431.6,272.79,158.81,0.368
SALE020163,2025-02-10,CUST06093,PROD006,North America,1,599.0,0.2,581.86,425.79,156.07,0.2682
SALE020164,2025-04-30,CUST01986,PROD010,Oceania,1,39.0,0.0,42.62,23.61,19.01,0.446
SALE020165,2025-03-28,CUST01470,PROD019,Europe,5,25.0,0.1,107.06,79.19,27.87,0.2603
SALE020166,2024-04-30,CUST08610,PROD009,Europe,5,549.0,0.1,3075.17,2213.06,862.11,0.2803
SALE020167,2025-07-31,CUST05242,PROD013,Asia,2,89.0,0.0,157.75,79.53,78.22,0.4958
SALE020168,2024-07-15,CUST02955,PROD014,North America,1,249.0,0.0,445.41,223.77,221.64,0.4976
SALE020169,2024-05-10,CUST08227,PROD004,North America,2,79.0,0.1,146.05,103.27,42.78,0.2929
SALE020170,2025-02-03,CUST08129,PROD006,North America,3,599.0,0.0,2099.83,1119.25,980.58,0.467
SALE020171,2025-04-09,CUST00092,PROD011,North America,1,129.0,0.0,183.76,128.5,55.26,0.3007
SALE020172,2024-10-02,CUST02902,PROD008,Oceania,1,179.0,0.0,190.85,129.96,60.89,0.319
SALE020173,2024-02-14,CUST05399,PROD017,North America,1,99.0,0.0,103.08,69.54,33.54,0.3254
SALE020174,2025-12-30,CUST00038,PROD009,Asia,1,549.0,0.0,523.77,309.86,213.91,0.4084
SALE020175,2025-08-17,CUST06755,PROD009,Asia,1,549.0,0.0,670.3,416.58,253.72,0.3785
SALE020176,2024-12-28,CUST00069,PROD004,Europe,1,79.0,0.1,81.68,48.71,32.97,0.4036
SALE020177,2024-09-12,CUST09843,PROD015,Europe,2,699.0,0.05,1345.08,790.55,554.53,0.4123
SALE020178,2025-10-06,CUST03678,PROD015,North America,3,699.0,0.0,2300.91,1284.15,1016.76,0.4419
SALE020179,2024-09-16,CUST05342,PROD010,Europe,1,39.0,0.1,42.53,30.49,12.04,0.2831
SALE020180,2024-05-29,CUST08542,PROD014,Europe,10,249.0,0.15,2083.97,1329.88,754.09,0.3619
SALE020181,2024-07-03,CUST05527,PROD020,Asia,2,75.0,0.1,160.21,95.01,65.2,0.407
SALE020182,2025-02-10,CUST05918,PROD009,North America,1,549.0,0.0,626.31,330.29,296.02,0.4726
SALE020183,2025-06-29,CUST09570,PROD001,North America,3,49.0,0.1,213.26,152.69,60.57,0.284
SALE020184,2024-08-23,CUST06796,PROD004,North America,5,79.0,0.0,427.4,270.64,156.76,0.3668
SALE020185,2024-05-21,CUST04079,PROD013,Europe,3,89.0,0.0,245.95,123.25,122.7,0.4989
SALE020186,2025-11-14,CUST04147,PROD016,Europe,2,29.0,0.1,71.46,47.99,23.47,0.3284
SALE020187,2024-03-11,CUST06483,PROD011,South America,2,129.0,0.05,220.01,143.89,76.12,0.346
SALE020188,2025-02-06,CUST02754,PROD014,Europe,2,249.0,0.0,570.21,441.24,128.97,0.2262
SALE020189,2024-05-09,CUST00018,PROD001,Europe,1,49.0,0.05,94.04,59.36,34.68,0.3688
SALE020190,2025-04-23,CUST06430,PROD014,Europe,2,249.0,0.15,464.95,285.74,179.21,0.3854
SALE020191,2024-10-01,CUST06615,PROD013,Oceania,5,89.0,0.0,401.13,224.35,176.78,0.4407
SALE020192,2024-02-25,CUST05795,PROD019,North America,1,25.0,0.0,25.87,17.76,8.11,0.3135
SALE020193,2024-05-02,CUST03104,PROD008,North America,1,179.0,0.0,194.22,132.11,62.11,0.3198
SALE020194,2024-12-22,CUST00349,PROD017,North America,1,99.0,0.1,102.68,72.82,29.86,0.2908
SALE020195,2024-04-15,CUST01913,PROD005,Oceania,3,199.0,0.05,584.58,381.65,202.93,0.3471
SALE020196,2025-02-27,CUST05531,PROD018,Asia,10,399.0,0.05,4668.9,2948.26,1720.64,0.3685
SALE020197,2025-08-08,CUST00323,PROD012,Asia,1,449.0,0.0,394.15,291.77,102.38,0.2597
SALE020198,2024-07-31,CUST06308,PROD016,South America,1,29.0,0.1,24.89,17.85,7.04,0.2828
SALE020199,2025-11-15,CUST01859,PROD011,Asia,10,129.0,0.05,1220.21,870.23,349.98,0.2868
SALE020200,2025-06-21,CUST03685,PROD015,Europe,5,699.0,0.05,6909.22,3832.13,3077.09,0.4454
SALE020201,2024-03-03,CUST09869,PROD017,Europe,2,99.0,0.1,195.96,125.0,70.96,0.3621
SALE020202,2024-12-07,CUST03420,PROD016,South America,2,29.0,0.15,39.05,20.14,18.91,0.4843
SALE020203,2025-02-08,CUST04031,PROD020,North America,2,75.0,0.1,160.38,94.92,65.46,0.4082
SALE020204,2025-02-14,CUST07875,PROD019,North America,1,25.0,0.1,23.12,13.77,9.35,0.4044
SALE020205,2024-12-02,CUST00671,PROD016,Europe,3,29.0,0.0,130.99,73.22,57.77,0.441
SALE020206,2024-09-20,CUST03709,PROD011,Asia,3,129.0,0.0,770.53,544.45,226.08,0.2934
SALE020207,2025-02-19,CUST04843,PROD002,Asia,5,149.0,0.05,1121.24,676.74,444.5,0.3964
SALE020208,2025-05-09,CUST02865,PROD009,Asia,2,549.0,0.0,1855.74,1234.72,621.02,0.3346
SALE020209,2025-09-11,CUST09834,PROD013,North America,3,89.0,0.15,245.07,131.31,113.76,0.4642
SALE020210,2024-03-16,CUST07848,PROD020,Asia,5,75.0,0.0,436.72,317.64,119.08,0.2727
SALE020211,2024-04-11,CUST00576,PROD007,North America,1,59.0,0.0,62.96,43.68,19.28,0.3062
SALE020212,2025-01-05,CUST09849,PROD020,Asia,1,75.0,0.0,142.73,74.48,68.25,0.4782
SALE020213,2024-11-06,CUST02004,PROD012,North America,1,449.0,0.05,791.88,428.61,363.27,0.4587
SALE020214,2025-10-16,CUST01848,PROD018,North America,2,399.0,0.0,844.08,580.76,263.32,0.312
SALE020215,2025-02-23,CUST07486,PROD015,North America,2,699.0,0.15,1302.15,956.88,345.27,0.2652
SALE020216,2024-06-20,CUST03785,PROD012,North America,3,449.0,0.0,1517.52,815.75,701.77,0.4624
SALE020217,2025-09-13,CUST00391,PROD017,North America,1,99.0,0.05,95.53,70.76,24.77,0.2593
SALE020218,2025-09-26,CUST00027,PROD013,Asia,3,89.0,0.0,236.87,136.89,99.98,0.4221
SALE020219,2024-01-30,CUST07004,PROD017,North America,5,99.0,0.0,548.79,395.04,153.75,0.2802
SALE020220,2025-10-08,CUST04858,PROD009,North America,10,549.0,0.1,6890.0,5094.26,1795.74,0.2606
SALE020221,2024-09-22,CUST04701,PROD001,Oceania,1,49.0,0.0,53.1,38.42,14.68,0.2765
SALE020222,2024-06-17,CUST02829,PROD005,South America,3,199.0,0.1,493.49,340.89,152.6,0.3092
SALE020223,2024-03-25,CUST02144,PROD011,South America,3,129.0,0.0,410.1,231.58,178.52,0.4353
SALE020224,2024-02-29,CUST08257,PROD003,North America,10,499.0,0.1,4682.09,3488.42,1193.67,0.2549
SALE020225,2024-02-13,CUST04339,PROD010,North America,2,39.0,0.0,162.3,91.35,70.95,0.4372
SALE020226,2025-07-12,CUST09158,PROD001,Europe,2,49.0,0.05,99.76,69.53,30.23,0.303
SALE020227,2025-10-23,CUST05824,PROD011,Europe,2,129.0,0.05,283.11,159.76,123.35,0.4357
SALE020228,2025-12-01,CUST01162,PROD005,North America,5,199.0,0.0,1090.87,573.89,516.98,0.4739
SALE020229,2025-01-08,CUST04265,PROD015,North America,1,699.0,0.15,663.23,397.97,265.26,0.4
SALE020230,2024-07-05,CUST08639,PROD011,North America,3,129.0,0.0,450.25,257.07,193.18,0.4291
SALE020231,2025-10-11,CUST00742,PROD019,Europe,3,25.0,0.05,79.45,57.86,21.59,0.2717
SALE020232,2025-10-29,CUST02150,PROD019,Europe,5,25.0,0.1,127.15,77.62,49.53,0.3895
SALE020233,2024-10-20,CUST05032,PROD008,South America,1,179.0,0.15,141.7,76.0,65.7,0.4637
SALE020234,2024-06-01,CUST03080,PROD009,Asia,2,549.0,0.1,1531.64,859.02,672.62,0.4392
SALE020235,2025-09-05,CUST06114,PROD011,Oceania,3,129.0,0.05,481.29,279.4,201.89,0.4195
SALE020236,2024-09-19,CUST08858,PROD013,Oceania,1,89.0,0.15,80.44,41.95,38.49,0.4785
SALE020237,2025-01-27,CUST07057,PROD014,South America,1,249.0,0.05,410.15,220.63,189.52,0.4621
SALE020238,2025-10-09,CUST03653,PROD010,Asia,2,39.0,0.05,92.27,61.28,30.99,0.3359
SALE020239,2024-05-01,CUST08189,PROD011,North America,3,129.0,0.0,529.46,373.63,155.83,0.2943
SALE020240,2024-08-10,CUST00169,PROD001,Asia,2,49.0,0.05,94.01,64.72,29.29,0.3116
SALE020241,2024-06-03,CUST07515,PROD002,North America,1,149.0,0.0,155.96,106.92,49.04,0.3144
SALE020242,2025-07-06,CUST00519,PROD009,Europe,2,549.0,0.0,1045.43,778.35,267.08,0.2555
SALE020243,2024-03-26,CUST01822,PROD019,Asia,2,25.0,0.0,85.83,60.25,25.58,0.298
SALE020244,2024-04-17,CUST03377,PROD008,Europe,2,179.0,0.1,396.91,275.52,121.39,0.3058
SALE020245,2024-08-29,CUST01352,PROD020,South America,3,75.0,0.1,173.78,124.56,49.22,0.2832
SALE020246,2024-10-03,CUST08845,PROD007,North America,1,59.0,0.1,48.99,25.07,23.92,0.4883
SALE020247,2025-06-28,CUST06393,PROD002,Asia,2,149.0,0.0,259.41,154.4,105.01,0.4048
SALE020248,2025-11-18,CUST00887,PROD007,Asia,2,59.0,0.1,181.72,105.34,76.38,0.4203
SALE020249,2025-03-10,CUST07123,PROD008,Oceania,3,179.0,0.15,809.88,500.36,309.52,0.3822
SALE020250,2024-06-14,CUST01956,PROD004,Oceania,2,79.0,0.15,142.76,87.24,55.52,0.3889
SALE020251,2025-04-28,CUST07440,PROD008,Oceania,10,179.0,0.0,1856.79,1111.84,744.95,0.4012
SALE020252,2025-05-27,CUST09674,PROD012,North America,3,449.0,0.05,2317.08,1320.55,996.53,0.4301
SALE020253,2024-03-02,CUST00628,PROD004,Europe,2,79.0,0.0,213.1,147.44,65.66,0.3081
SALE020254,2025-11-03,CUST04115,PROD017,North America,1,99.0,0.05,95.26,63.34,31.92,0.3351
SALE020255,2025-01-08,CUST06342,PROD004,Oceania,2,79.0,0.2,106.95,55.68,51.27,0.4794
SALE020256,2025-07-27,CUST08727,PROD017,Oceania,3,99.0,0.2,281.44,187.18,94.26,0.3349
SALE020257,2024-02-07,CUST06557,PROD003,South America,10,499.0,0.05,4138.52,2977.36,1161.16,0.2806
SALE020258,2025-11-23,CUST03834,PROD006,Asia,1,599.0,0.0,527.53,367.54,159.99,0.3033
SALE020259,2025-12-11,CUST00500,PROD008,North America,1,179.0,0.05,210.4,120.63,89.77,0.4267
SALE020260,2025-11-20,CUST05184,PROD006,North America,2,599.0,0.05,2377.36,1450.81,926.55,0.3897
SALE020261,2025-01-21,CUST04418,PROD014,Europe,2,249.0,0.0,521.8,354.14,167.66,0.3213
SALE020262,2024-03-24,CUST09470,PROD006,Europe,1,599.0,0.0,776.59,480.5,296.09,0.3813
SALE020263,2024-11-26,CUST05030,PROD003,Europe,1,499.0,0.1,522.28,365.62,156.66,0.3
SALE020264,2025-03-15,CUST09564,PROD004,North America,2,79.0,0.0,232.51,160.37,72.14,0.3103
SALE020265,2024-11-23,CUST05627,PROD018,North America,5,399.0,0.0,2282.58,1699.68,582.9,0.2554
SALE020266,2024-11-08,CUST01656,PROD013,Asia,3,89.0,0.05,333.02,195.38,137.64,0.4133
SALE020267,2024-09-12,CUST00828,PROD019,Europe,2,25.0,0.0,84.46,57.61,26.85,0.3179
SALE020268,2025-05-14,CUST06768,PROD003,Asia,1,499.0,0.15,413.92,219.57,194.35,0.4695
SALE020269,2025-02-22,CUST01883,PROD014,Asia,1,249.0,0.0,333.86,178.84,155.02,0.4643
SALE020270,2025-06-26,CUST04243,PROD008,Asia,2,179.0,0.05,400.41,263.89,136.52,0.341
SALE020271,2024-02-28,CUST06909,PROD018,Oceania,1,399.0,0.15,434.58,253.68,180.9,0.4163
SALE020272,2024-06-28,CUST01498,PROD011,North America,1,129.0,0.15,145.57,95.63,49.94,0.3431
SALE020273,2025-10-04,CUST01144,PROD004,South America,1,79.0,0.1,123.31,70.21,53.1,0.4306
SALE020274,2025-08-07,CUST00258,PROD014,Europe,2,249.0,0.0,471.11,350.18,120.93,0.2567
SALE020275,2025-05-07,CUST03189,PROD012,Europe,2,449.0,0.0,975.64,576.99,398.65,0.4086
SALE020276,2024-10-26,CUST05078,PROD020,Europe,3,75.0,0.05,270.39,161.66,108.73,0.4021
SALE020277,2024-11-08,CUST04012,PROD017,Europe,1,99.0,0.05,126.78,94.49,32.29,0.2547
SALE020278,2025-04-25,CUST00938,PROD017,Europe,1,99.0,0.05,128.2,84.51,43.69,0.3408
SALE020279,2025-07-17,CUST05627,PROD008,North America,3,179.0,0.0,628.51,401.15,227.36,0.3617
SALE020280,2024-11-08,CUST09384,PROD008,Oceania,5,179.0,0.0,933.24,529.72,403.52,0.4324
SALE020281,2025-10-18,CUST02291,PROD013,Oceania,2,89.0,0.15,170.25,97.98,72.27,0.4245
SALE020282,2024-09-10,CUST02500,PROD017,Asia,2,99.0,0.0,183.19,111.56,71.63,0.391
SALE020283,2024-08-22,CUST00471,PROD005,Asia,1,199.0,0.0,206.79,134.66,72.13,0.3488
SALE020284,2025-05-22,CUST04399,PROD006,Europe,1,599.0,0.0,1227.93,724.6,503.33,0.4099
SALE020285,2025-07-31,CUST01569,PROD020,Asia,3,75.0,0.1,376.68,253.28,123.4,0.3276
SALE020286,2025-01-31,CUST07264,PROD014,Europe,1,249.0,0.2,255.85,168.96,86.89,0.3396
SALE020287,2025-11-26,CUST05733,PROD010,North America,3,39.0,0.05,161.03,114.55,46.48,0.2886
SALE020288,2025-09-15,CUST05077,PROD005,Asia,1,199.0,0.0,159.74,109.59,50.15,0.3139
SALE020289,2024-05-31,CUST00887,PROD007,Asia,10,59.0,0.05,1038.61,773.35,265.26,0.2554
SALE020290,2025-07-28,CUST03774,PROD009,South America,2,549.0,0.0,1058.74,711.54,347.2,0.3279
SALE020291,2025-08-15,CUST05598,PROD017,Asia,1,99.0,0.0,97.98,61.34,36.64,0.374
SALE020292,2025-09-26,CUST06297,PROD013,South America,1,89.0,0.05,74.73,47.89,26.84,0.3592
SALE020293,2025-01-19,CUST09713,PROD007,South America,2,59.0,0.2,87.95,60.47,27.48,0.3125
SALE020294,2025-07-13,CUST01977,PROD017,Asia,2,99.0,0.05,186.97,107.81,79.16,0.4234
SALE020295,2025-06-13,CUST08971,PROD014,South America,3,249.0,0.05,1112.91,562.77,550.14,0.4943
SALE020296,2025-11-01,CUST04908,PROD019,Europe,2,25.0,0.2,37.89,22.19,15.7,0.4144
SALE020297,2024-08-04,CUST04382,PROD011,Asia,2,129.0,0.0,442.03,264.05,177.98,0.4026
SALE020298,2024-04-24,CUST09632,PROD020,Oceania,1,75.0,0.1,86.15,50.15,36.0,0.4179
SALE020299,2025-07-14,CUST02807,PROD015,Asia,1,699.0,0.0,775.54,411.16,364.38,0.4698
SALE020300,2025-04-13,CUST07848,PROD017,Asia,1,99.0,0.05,118.38,85.3,33.08,0.2794
SALE020301,2025-12-14,CUST05571,PROD010,Europe,1,39.0,0.0,41.83,26.27,15.56,0.372
SALE020302,2024-03-01,CUST03347,PROD004,North America,10,79.0,0.0,1033.27,758.34,274.93,0.2661
SALE020303,2024-01-26,CUST02526,PROD010,Europe,2,39.0,0.05,75.15,48.75,26.4,0.3513
SALE020304,2024-12-31,CUST09127,PROD018,Asia,3,399.0,0.1,889.97,652.32,237.65,0.267
SALE020305,2025-03-19,CUST07837,PROD016,Asia,2,29.0,0.05,98.8,65.17,33.63,0.3404
SALE020306,2025-09-21,CUST08749,PROD012,North America,1,449.0,0.05,442.2,277.17,165.03,0.3732
SALE020307,2025-05-03,CUST07664,PROD001,Oceania,2,49.0,0.0,94.3,48.18,46.12,0.4891
SALE020308,2025-06-14,CUST02715,PROD008,South America,1,179.0,0.1,177.79,105.34,72.45,0.4075
SALE020309,2024-10-10,CUST08922,PROD003,North America,1,499.0,0.1,572.02,317.98,254.04,0.4441
SALE020310,2025-03-02,CUST09342,PROD007,Europe,2,59.0,0.0,122.96,75.34,47.62,0.3873
SALE020311,2024-04-12,CUST07746,PROD020,North America,1,75.0,0.0,77.29,57.12,20.17,0.261
SALE020312,2025-05-22,CUST04854,PROD015,Europe,5,699.0,0.0,4598.12,2814.53,1783.59,0.3879
SALE020313,2024-04-12,CUST05169,PROD002,Europe,1,149.0,0.1,172.51,99.73,72.78,0.4219
SALE020314,2024-05-06,CUST09329,PROD009,Europe,2,549.0,0.1,957.79,536.11,421.68,0.4403
SALE020315,2024-05-01,CUST03377,PROD012,Europe,5,449.0,0.0,2883.45,1474.53,1408.92,0.4886
SALE020316,2025-11-11,CUST05497,PROD018,Oceania,1,399.0,0.1,567.47,367.0,200.47,0.3533
SALE020317,2024-05-07,CUST09095,PROD007,Europe,1,59.0,0.1,50.58,37.18,13.4,0.2649
SALE020318,2024-06-04,CUST00968,PROD019,Europe,5,25.0,0.1,119.94,67.97,51.97,0.4333
SALE020319,2025-12-28,CUST05712,PROD019,North America,1,25.0,0.15,21.16,15.42,5.74,0.2713
SALE020320,2024-05-02,CUST01392,PROD018,South America,10,399.0,0.15,5022.95,3358.16,1664.79,0.3314
SALE020321,2025-02-01,CUST08511,PROD007,Asia,1,59.0,0.0,99.87,66.33,33.54,0.3358
SALE020322,2024-04-12,CUST04979,PROD010,South America,1,39.0,0.0,45.3,27.12,18.18,0.4013
SALE020323,2024-11-23,CUST05588,PROD008,Asia,2,179.0,0.0,461.84,313.77,148.07,0.3206
SALE020324,2025-11-15,CUST00249,PROD018,Asia,1,399.0,0.0,477.38,300.92,176.46,0.3696
SALE020325,2024-08-28,CUST00307,PROD002,Asia,1,149.0,0.1,142.82,73.41,69.41,0.486
SALE020326,2024-12-02,CUST07685,PROD012,Europe,1,449.0,0.0,470.45,266.74,203.71,0.433
SALE020327,2025-10-02,CUST09605,PROD001,Europe,2,49.0,0.15,78.99,50.34,28.65,0.3627
SALE020328,2025-01-24,CUST03077,PROD004,Asia,3,79.0,0.0,208.87,132.17,76.7,0.3672
