customer_id,customer_name,country,region,customer_segment,signup_date,acquisition_channel
CUST05218,Customer 05218,France,Europe,Mid-Market,2024-03-26,Paid Search
CUST05219,Customer 05219,Japan,Asia,Mid-Market,2025-10-13,Organic
CUST05220,Customer 05220,Spain,Europe,Enterprise,2024-01-25,Organic
CUST05221,Customer 05221,United Kingdom,Europe,SMB,2025-05-14,Referral
CUST05222,Customer 05222,Mexico,North America,Mid-Market,2024-09-15,Referral
CUST05223,Customer 05223,Spain,Europe,SMB,2024-05-22,Social
CUST05224,Customer 05224,Germany,Europe,Enterprise,2024-06-08,Organic
CUST05225,Customer 05225,Thailand,Asia,Enterprise,2024-01-29,Organic
CUST05226,Customer 05226,India,Asia,Mid-Market,2024-04-07,Partner
CUST05227,Customer 05227,Italy,Europe,Mid-Market,2024-10-13,Paid Search
CUST05228,Customer 05228,Italy,Europe,Mid-Market,2024-04-24,Paid Search
CUST05229,Customer 05229,Spain,Europe,SMB,2025-12-08,Social
CUST05230,Customer 05230,Germany,Europe,SMB,2025-08-27,Referral
CUST05231,Customer 05231,Chile,South America,SMB,2024-12-11,Paid Search
CUST05232,Customer 05232,New Zealand,Oceania,Mid-Market,2024-03-10,Social
CUST05233,Customer 05233,India,Asia,Mid-Market,2025-12-21,Organic
CUST05234,Customer 05234,Singapore,Asia,Mid-Market,2025-06-13,Organic
CUST05235,Customer 05235,Mexico,North America,SMB,2024-05-13,Organic
CUST05236,Customer 05236,Canada,North America,Mid-Market,2024-02-09,Organic
CUST05237,Customer 05237,France,Europe,SMB,2025-03-29,Paid Search
CUST05238,Customer 05238,France,Europe,Enterprise,2024-01-30,Partner
CUST05239,Customer 05239,Singapore,Asia,Enterprise,2025-03-25,Social
CUST05240,Customer 05240,Mexico,North America,SMB,2024-11-19,Referral
CUST05241,Customer 05241,Italy,Europe,Mid-Market,2025-10-05,Social
CUST05242,Customer 05242,South Korea,Asia,SMB,2024-10-06,Paid Search
CUST05243,Customer 05243,South Korea,Asia,SMB,2024-11-23,Paid Search
CUST05244,Customer 05244,South Korea,Asia,Mid-Market,2025-02-02,Organic
CUST05245,Customer 05245,Singapore,Asia,Mid-Market,2025-12-19,Paid Search
CUST05246,Customer 05246,Mexico,North America,SMB,2025-05-28,Paid Search
CUST05247,Customer 05247,United States,North America,SMB,2025-05-04,Organic
CUST05248,Customer 05248,United Kingdom,Europe,SMB,2024-08-14,Social
CUST05249,Customer 05249,France,Europe,SMB,2024-12-19,Organic
CUST05250,Customer 05250,Chile,South America,SMB,2024-05-22,Referral
CUST05251,Customer 05251,South Korea,Asia,SMB,2024-10-13,Organic
CUST05252,Customer 05252,United Kingdom,Europe,Enterprise,2025-08-23,Paid Search
CUST05253,Customer 05253,Singapore,Asia,SMB,2024-03-13,Referral
CUST05254,Customer 05254,Argentina,South America,SMB,2024-04-30,Organic
CUST05255,Customer 05255,Mexico,North America,SMB,2025-03-04,Organic
CUST05256,Customer 05256,Brazil,South America,SMB,2025-08-06,Referral
CUST05257,Customer 05257,Mexico,North America,Mid-Market,2025-12-13,Referral
CUST05258,Customer 05258,Japan,Asia,SMB,2025-03-05,Paid Search
CUST05259,Customer 05259,India,Asia,SMB,2025-04-25,Paid Search
CUST05260,Customer 05260,Italy,Europe,Enterprise,2024-07-30,Organic
CUST05261,Customer 05261,Mexico,North America,Mid-Market,2024-10-26,Organic
CUST05262,Customer 05262,Canada,North America,SMB,2024-08-17,Partner
CUST05263,Customer 05263,Italy,Europe,SMB,2024-03-20,Organic
CUST05264,Customer 05264,Chile,South America,Mid-Market,2024-09-27,Paid Search
CUST05265,Customer 05265,South Korea,Asia,Mid-Market,2024-06-08,Referral
CUST05266,Customer 05266,Spain,Europe,Enterprise,2025-03-08,Partner
CUST05267,Customer 05267,Thailand,Asia,SMB,2025-07-04,Organic
CUST05268,Customer 05268,Argentina,South America,Mid-Market,2025-12-17,Referral
CUST05269,Customer 05269,Australia,Oceania,SMB,2025-10-05,Referral
CUST05270,Customer 05270,India,Asia,SMB,2024-08-20,Organic
CUST05271,Customer 05271,New Zealand,Oceania,Mid-Market,2025-11-17,Organic
CUST05272,Customer 05272,Argentina,South America,Mid-Market,2025-11-19,Partner
CUST05273,Customer 05273,Chile,South America,SMB,2025-01-03,Paid Search
CUST05274,Customer 05274,Brazil,South America,SMB,2024-05-29,Organic
CUST05275,Customer 05275,South Korea,Asia,Mid-Market,2025-07-22,Referral
CUST05276,Customer 05276,Mexico,North America,SMB,2024-03-23,Paid Search
CUST05277,Customer 05277,Mexico,North America,SMB,2024-09-20,Organic
CUST05278,Customer 05278,Canada,North America,SMB,2025-01-23,Organic
CUST05279,Customer 05279,Germany,Europe,SMB,2025-09-23,Paid Search
CUST05280,Customer 05280,Canada,North America,Mid-Market,2025-12-14,Referral
CUST05281,Customer 05281,New Zealand,Oceania,SMB,2025-08-20,Paid Search
CUST05282,Customer 05282,Singapore,Asia,SMB,2024-12-20,Organic
CUST05283,Customer 05283,New Zealand,Oceania,Mid-Market,2024-03-03,Referral
CUST05284,Customer 05284,Singapore,Asia,SMB,2025-08-07,Referral
CUST05285,Customer 05285,United Kingdom,Europe,Mid-Market,2025-09-18,Paid Search
CUST05286,Customer 05286,France,Europe,SMB,2024-12-11,Organic
CUST05287,Customer 05287,Canada,North America,Mid-Market,2025-02-09,Organic
CUST05288,Customer 05288,United States,North America,Mid-Market,2025-09-13,Social
CUST05289,Customer 05289,Singapore,Asia,Mid-Market,2024-04-06,Organic
CUST05290,Customer 05290,Canada,North America,SMB,2025-08-17,Paid Search
CUST05291,Customer 05291,South Korea,Asia,Mid-Market,2025-01-09,Referral
CUST05292,Customer 05292,Thailand,Asia,Mid-Market,2025-05-16,Partner
CUST05293,Customer 05293,Argentina,South America,SMB,2024-05-19,Social
CUST05294,Customer 05294,United States,North America,SMB,2025-03-25,Paid Search
CUST05295,Customer 05295,Mexico,North America,SMB,2024-07-15,Social
CUST05296,Customer 05296,United States,North America,SMB,2025-01-13,Organic
CUST05297,Customer 05297,Australia,Oceania,SMB,2025-01-18,Partner
CUST05298,Customer 05298,Germany,Europe,Enterprise,2025-11-30,Organic
CUST05299,Customer 05299,Thailand,Asia,Enterprise,2025-05-04,Social
CUST05300,Customer 05300,United Kingdom,Europe,SMB,2025-02-11,Partner
CUST05301,Customer 05301,United States,North America,Enterprise,2024-10-20,Partner
CUST05302,Customer 05302,United States,North America,Mid-Market,2024-09-03,Referral
CUST05303,Customer 05303,Canada,North America,SMB,2025-04-21,Organic
CUST05304,Customer 05304,South Korea,Asia,Enterprise,2025-10-06,Paid Search
CUST05305,Customer 05305,France,Europe,Mid-Market,2025-02-22,Organic
CUST05306,Customer 05306,United States,North America,Mid-Market,2025-04-27,Referral
CUST05307,Customer 05307,Australia,Oceania,SMB,2024-08-27,Organic
CUST05308,Customer 05308,South Korea,Asia,SMB,2025-02-12,Organic
CUST05309,Customer 05309,Germany,Europe,Enterprise,2025-02-22,Organic
CUST05310,Customer 05310,Japan,Asia,SMB,2025-05-13,Partner
CUST05311,Customer 05311,India,Asia,SMB,2024-08-19,Paid Search
CUST05312,Customer 05312,Singapore,Asia,SMB,2024-09-12,Paid Search
CUST05313,Customer 05313,India,Asia,SMB,2024-09-19,Organic
CUST05314,Customer 05314,United States,North America,SMB,2024-11-03,Paid Search
CUST05315,Customer 05315,India,Asia,Enterprise,2024-08-01,Paid Search
CUST05316,Customer 05316,South Korea,Asia,SMB,2024-05-22,Organic
CUST05317,Customer 05317,United Kingdom,Europe,Enterprise,2024-12-31,Referral
CUST05318,Customer 05318,New Zealand,Oceania,Mid-Market,2025-09-17,Paid Search
CUST05319,Customer 05319,Japan,Asia,SMB,2024-01-24,Social
CUST05320,Customer 05320,Japan,Asia,SMB,2025-05-01,Organic
CUST05321,Customer 05321,France,Europe,SMB,2025-08-19,Paid Search
CUST05322,Customer 05322,Mexico,North America,Enterprise,2025-08-25,Social
CUST05323,Customer 05323,Argentina,South America,Mid-Market,2025-09-15,Partner
CUST05324,Customer 05324,France,Europe,SMB,2024-08-20,Paid Search
CUST05325,Customer 05325,Italy,Europe,Enterprise,2024-03-14,Organic
CUST05326,Customer 05326,United Kingdom,Europe,Mid-Market,2025-12-28,Paid Search
CUST05327,Customer 05327,United States,North America,SMB,2025-05-26,Referral
CUST05328,Customer 05328,New Zealand,Oceania,Mid-Market,2024-09-18,Organic
CUST05329,Customer 05329,India,Asia,Mid-Market,2025-09-14,Organic
CUST05330,Customer 05330,India,Asia,Mid-Market,2024-09-15,Paid Search
CUST05331,Customer 05331,Mexico,North America,SMB,2025-07-01,Organic
CUST05332,Customer 05332,Canada,North America,SMB,2025-12-03,Partner
CUST05333,Customer 05333,France,Europe,SMB,2025-07-15,Organic
CUST05334,Customer 05334,Germany,Europe,SMB,2025-04-23,Social
CUST05335,Customer 05335,Singapore,Asia,SMB,2024-05-19,Paid Search
CUST05336,Customer 05336,Mexico,North America,Mid-Market,2025-11-13,Social
CUST05337,Customer 05337,United States,North America,SMB,2024-11-07,Partner
CUST05338,Customer 05338,Canada,North America,SMB,2025-03-31,Organic
CUST05339,Customer 05339,Argentina,South America,Mid-Market,2025-03-23,Organic
CUST05340,Customer 05340,Thailand,Asia,SMB,2024-06-29,Organic
CUST05341,Customer 05341,South Korea,Asia,SMB,2025-03-16,Referral
CUST05342,Customer 05342,France,Europe,Mid-Market,2024-10-12,Organic
CUST05343,Customer 05343,Argentina,South America,Enterprise,2024-09-12,Referral
CUST05344,Customer 05344,Mexico,North America,SMB,2025-09-19,Partner
CUST05345,Customer 05345,Japan,Asia,Enterprise,2025-06-11,Paid Search
CUST05346,Customer 05346,Germany,Europe,Enterprise,2024-12-23,Referral
CUST05347,Customer 05347,United States,North America,Mid-Market,2024-01-15,Partner
CUST05348,Customer 05348,Canada,North America,Enterprise,2025-06-02,Partner
CUST05349,Customer 05349,Mexico,North America,SMB,2025-06-23,Organic
CUST05350,Customer 05350,France,Europe,SMB,2024-05-01,Organic
CUST05351,Customer 05351,Australia,Oceania,Mid-Market,2025-07-07,Paid Search
CUST05352,Customer 05352,United States,North America,SMB,2024-10-19,Organic
CUST05353,Customer 05353,Canada,North America,SMB,2025-06-19,Paid Search
CUST05354,Customer 05354,United States,North America,SMB,2025-09-05,Social
CUST05355,Customer 05355,Australia,Oceania,SMB,2025-05-26,Paid Search
CUST05356,Customer 05356,New Zealand,Oceania,SMB,2025-11-18,Organic
CUST05357,Customer 05357,Mexico,North America,SMB,2024-02-25,Organic
CUST05358,Customer 05358,Japan,Asia,Enterprise,2024-08-25,Social
CUST05359,Customer 05359,Singapore,Asia,SMB,2024-02-13,Organic
CUST05360,Customer 05360,Argentina,South America,Mid-Market,2024-05-06,Organic
CUST05361,Customer 05361,Mexico,North America,SMB,2024-09-30,Referral
CUST05362,Customer 05362,Spain,Europe,SMB,2024-01-18,Paid Search
CUST05363,Customer 05363,Spain,Europe,Enterprise,2024-10-16,Paid Search
CUST05364,Customer 05364,Australia,Oceania,SMB,2024-04-03,Referral
CUST05365,Customer 05365,Chile,South America,SMB,2024-03-23,Referral
CUST05366,Customer 05366,Australia,Oceania,Mid-Market,2025-09-02,Organic
CUST05367,Customer 05367,Thailand,Asia,SMB,2025-06-27,Paid Search
CUST05368,Customer 05368,United States,North America,SMB,2024-11-29,Referral
CUST05369,Customer 05369,Brazil,South America,Enterprise,2025-02-18,Paid Search
CUST05370,Customer 05370,India,Asia,SMB,2024-08-01,Social
CUST05371,Customer 05371,Germany,Europe,Mid-Market,2024-12-21,Organic
CUST05372,Customer 05372,Australia,Oceania,SMB,2025-07-21,Paid Search
CUST05373,Customer 05373,Italy,Europe,SMB,2025-01-16,Referral
CUST05374,Customer 05374,Mexico,North America,SMB,2025-08-03,Paid Search
CUST05375,Customer 05375,United States,North America,Mid-Market,2024-12-20,Organic
CUST05376,Customer 05376,United States,North America,SMB,2024-09-21,Paid Search
CUST05377,Customer 05377,India,Asia,Enterprise,2025-10-16,Social
CUST05378,Customer 05378,United States,North America,Mid-Market,2025-10-20,Paid Search
CUST05379,Customer 05379,Italy,Europe,Mid-Market,2024-06-16,Organic
CUST05380,Customer 05380,Argentina,South America,SMB,2024-12-04,Organic
CUST05381,Customer 05381,France,Europe,Mid-Market,2025-07-18,Paid Search
CUST05382,Customer 05382,United States,North America,Mid-Market,2024-07-09,Organic
CUST05383,Customer 05383,Mexico,North America,SMB,2025-07-01,Partner
CUST05384,Customer 05384,United Kingdom,Europe,Enterprise,2025-10-19,Social
CUST05385,Customer 05385,France,Europe,SMB,2024-06-21,Social
CUST05386,Customer 05386,Mexico,North America,Enterprise,2024-04-21,Paid Search
CUST05387,Customer 05387,Germany,Europe,Enterprise,2025-11-21,Paid Search
CUST05388,Customer 05388,France,Europe,SMB,2025-12-29,Paid Search
CUST05389,Customer 05389,South Korea,Asia,SMB,2025-09-19,Organic
CUST05390,Customer 05390,New Zealand,Oceania,SMB,2025-03-24,Referral
CUST05391,Customer 05391,United States,North America,SMB,2024-03-03,Organic
CUST05392,Customer 05392,Thailand,Asia,Mid-Market,2025-10-31,Organic
CUST05393,Customer 05393,Australia,Oceania,SMB,2024-05-25,Partner
CUST05394,Customer 05394,South Korea,Asia,Mid-Market,2024-05-10,Partner
CUST05395,Customer 05395,Japan,Asia,Enterprise,2025-06-08,Social
CUST05396,Customer 05396,South Korea,Asia,Enterprise,2024-10-11,Paid Search
CUST05397,Customer 05397,Thailand,Asia,SMB,2025-09-26,Partner
CUST05398,Customer 05398,South Korea,Asia,Enterprise,2025-09-30,Paid Search
CUST05399,Customer 05399,Mexico,North America,SMB,2025-08-11,Organic
CUST05400,Customer 05400,United Kingdom,Europe,SMB,2025-09-03,Paid Search
CUST05401,Customer 05401,United States,North America,SMB,2025-02-03,Referral
CUST05402,Customer 05402,United Kingdom,Europe,Mid-Market,2025-09-29,Paid Search
CUST05403,Customer 05403,Singapore,Asia,SMB,2025-10-31,Partner
CUST05404,Customer 05404,Italy,Europe,SMB,2024-07-24,Paid Search
CUST05405,Customer 05405,United States,North America,SMB,2024-11-06,Social
CUST05406,Customer 05406,Mexico,North America,Enterprise,2025-03-27,Organic
CUST05407,Customer 05407,Singapore,Asia,Mid-Market,2025-09-20,Referral
CUST05408,Customer 05408,Italy,Europe,Mid-Market,2024-10-11,Social
CUST05409,Customer 05409,United Kingdom,Europe,Mid-Market,2024-07-09,Referral
CUST05410,Customer 05410,Argentina,South America,SMB,2024-08-22,Partner
CUST05411,Customer 05411,Japan,Asia,SMB,2025-08-07,Referral
CUST05412,Customer 05412,Mexico,North America,SMB,2025-01-15,Organic
CUST05413,Customer 05413,India,Asia,SMB,2024-07-05,Referral
CUST05414,Customer 05414,France,Europe,Enterprise,2025-06-06,Referral
CUST05415,Customer 05415,Canada,North America,SMB,2025-04-27,Organic
CUST05416,Customer 05416,India,Asia,Mid-Market,2025-01-14,Paid Search
CUST05417,Customer 05417,Spain,Europe,Mid-Market,2025-03-29,Organic
CUST05418,Customer 05418,Australia,Oceania,Enterprise,2024-06-17,Organic
CUST05419,Customer 05419,France,Europe,SMB,2024-05-13,Social
CUST05420,Customer 05420,Japan,Asia,Enterprise,2025-08-13,Social
CUST05421,Customer 05421,India,Asia,Mid-Market,2025-05-12,Referral
CUST05422,Customer 05422,South Korea,Asia,SMB,2025-12-15,Paid Search
CUST05423,Customer 05423,Canada,North America,Mid-Market,2025-11-17,Paid Search
CUST05424,Customer 05424,France,Europe,SMB,2024-09-22,Organic
CUST05425,Customer 05425,New Zealand,Oceania,Mid-Market,2024-12-04,Paid Search
CUST05426,Customer 05426,Canada,North America,Mid-Market,2025-09-12,Partner
CUST05427,Customer 05427,Australia,Oceania,Mid-Market,2024-01-03,Paid Search
CUST05428,Customer 05428,Argentina,South America,Enterprise,2025-09-23,Paid Search
CUST05429,Customer 05429,New Zealand,Oceania,Mid-Market,2024-05-02,Organic
CUST05430,Customer 05430,United States,North America,SMB,2024-07-09,Social
CUST05431,Customer 05431,Thailand,Asia,SMB,2024-12-18,Organic
CUST05432,Customer 05432,Japan,Asia,Enterprise,2025-05-30,Paid Search
CUST05433,Customer 05433,United States,North America,Mid-Market,2024-09-15,Paid Search
CUST05434,Customer 05434,Singapore,Asia,Enterprise,2025-11-16,Paid Search
CUST05435,Customer 05435,Mexico,North America,SMB,2025-07-26,Referral
CUST05436,Customer 05436,Italy,Europe,SMB,2025-06-24,Referral
CUST05437,Customer 05437,Brazil,South America,Enterprise,2025-07-18,Referral
CUST05438,Customer 05438,France,Europe,Mid-Market,2024-01-22,Organic
CUST05439,Customer 05439,New Zealand,Oceania,SMB,2025-08-24,Social
CUST05440,Customer 05440,France,Europe,SMB,2025-03-17,Referral
CUST05441,Customer 05441,Spain,Europe,Enterprise,2024-05-16,Partner
CUST05442,Customer 05442,Brazil,South America,Mid-Market,2025-07-23,Organic
CUST05443,Customer 05443,Brazil,South America,SMB,2024-03-18,Social
CUST05444,Customer 05444,United States,North America,SMB,2025-03-27,Referral
CUST05445,Customer 05445,New Zealand,Oceania,SMB,2025-02-20,Paid Search
CUST05446,Customer 05446,India,Asia,SMB,2024-01-22,Organic
CUST05447,Customer 05447,Chile,South America,SMB,2024-09-30,Organic
CUST05448,Customer 05448,Thailand,Asia,SMB,2024-03-28,Partner
CUST05449,Customer 05449,United States,North America,Mid-Market,2025-11-22,Paid Search
CUST05450,Customer 05450,India,Asia,SMB,2025-08-08,Referral
CUST05451,Customer 05451,Spain,Europe,Mid-Market,2025-12-29,Referral
CUST05452,Customer 05452,United States,North America,SMB,2024-12-22,Partner
CUST05453,Customer 05453,Canada,North America,SMB,2024-08-28,Paid Search
CUST05454,Customer 05454,Spain,Europe,SMB,2025-12-01,Social
CUST05455,Customer 05455,Australia,Oceania,SMB,2024-08-12,Organic
CUST05456,Customer 05456,Canada,North America,Mid-Market,2024-10-30,Partner
CUST05457,Customer 05457,France,Europe,Enterprise,2024-04-07,Paid Search
CUST05458,Customer 05458,Canada,North America,Mid-Market,2025-08-23,Organic
CUST05459,Customer 05459,Spain,Europe,Mid-Market,2024-03-28,Paid Search
CUST05460,Customer 05460,Italy,Europe,Enterprise,2024-01-26,Partner
CUST05461,Customer 05461,United States,North America,Mid-Market,2025-09-01,Referral
CUST05462,Customer 05462,Spain,Europe,Mid-Market,2025-09-06,Organic
CUST05463,Customer 05463,United Kingdom,Europe,Mid-Market,2025-09-16,Organic
CUST05464,Customer 05464,United States,North America,SMB,2025-09-19,Referral
CUST05465,Customer 05465,France,Europe,SMB,2024-04-13,Organic
CUST05466,Customer 05466,Brazil,South America,Mid-Market,2024-09-21,Organic
CUST05467,Customer 05467,Canada,North America,Mid-Market,2025-07-13,Referral
CUST05468,Customer 05468,Spain,Europe,SMB,2024-08-14,Paid Search
CUST05469,Customer 05469,United States,North America,Enterprise,2025-07-22,Organic
CUST05470,Customer 05470,Italy,Europe,SMB,2025-10-27,Paid Search
CUST05471,Customer 05471,Mexico,North America,Mid-Market,2025-12-03,Referral
CUST05472,Customer 05472,Spain,Europe,Enterprise,2025-07-22,Referral
CUST05473,Customer 05473,New Zealand,Oceania,SMB,2025-08-05,Organic
CUST05474,Customer 05474,France,Europe,Enterprise,2025-03-13,Paid Search
CUST05475,Customer 05475,United States,North America,Mid-Market,2024-02-27,Paid Search
CUST05476,Customer 05476,Spain,Europe,Mid-Market,2024-11-14,Paid Search
CUST05477,Customer 05477,United Kingdom,Europe,Enterprise,2025-11-27,Organic
CUST05478,Customer 05478,Japan,Asia,Mid-Market,2025-10-28,Organic
CUST05479,Customer 05479,Mexico,North America,SMB,2024-06-23,Referral
CUST05480,Customer 05480,New Zealand,Oceania,Mid-Market,2025-06-30,Organic
CUST05481,Customer 05481,Spain,Europe,SMB,2024-08-12,Social
CUST05482,Customer 05482,Spain,Europe,SMB,2024-10-31,Social
CUST05483,Customer 05483,Thailand,Asia,SMB,2025-04-19,Paid Search
CUST05484,Customer 05484,India,Asia,SMB,2024-12-29,Referral
